"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Basiswert.3","Basiswert.4","Basiswert.5","Name.Basiswert.1","Name.Basiswert.2","Name.Basiswert.3","Name.Basiswert.4","Name.Basiswert.5"
"Mobilitätsziffer","insgesamt",2009,"20 Hadern",265.6,2772,3522,2704,3301,46309.5,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2009,"21 Pasing - Obermenzing",267.6,3887,4825,4173,4521,65049.3,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2009,"22 Aubing - Lochhausen - Langwied",226.8,1859,2504,2042,2255,38179.8,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2009,"23 Allach - Untermenzing",250.2,1436,2128,1684,1907,28592.6,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2009,"24 Feldmoching - Hasenbergl",254.1,2987,3823,3677,3512,55094.3,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2009,"25 Laim",286.7,3206,4233,3003,4221,51142.3,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"Stadt München",302.3,98073,114987,82553,114987,1358336,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"01 Altstadt - Lehel",365.8,2050,1635,1488,1906,19354.8,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"02 Ludwigsvorstadt - Isarvorstadt",446.7,5895,5116,4262,5791,47159.2,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"03 Maxvorstadt",394.3,5614,4533,3567,5326,48290.2,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"04 Schwabing - West",333.5,5025,5848,3969,5859,62070.2,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"05 Au - Haidhausen",331.5,4374,5123,3420,5520,55612.2,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"06 Sendling",327.1,2895,3439,2339,3783,38082.3,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"07 Sendling - Westpark",278.4,3209,4334,2593,4304,51870.3,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"08 Schwanthalerhöhe",383.6,2328,3340,1794,3043,27382.6,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"09 Neuhausen - Nymphenburg",314.7,6655,7439,5470,7623,86382,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"10 Moosach",269.8,2965,3585,2803,3697,48368.6,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"11 Milbertshofen - Am Hart",340.4,5068,6642,4419,6922,67710.9,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"12 Schwabing - Freimann",352.3,6172,5404,4819,6106,63865.3,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"13 Bogenhausen",252.4,4805,4983,4249,5365,76878.8,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"14 Berg am Laim",283.6,2299,3434,2136,3440,39870.9,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"15 Trudering - Riem",273.6,3281,5749,2922,3902,57946.8,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"16 Ramersdorf - Perlach",248,5438,7783,5056,7468,103798.8,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"17 Obergiesing - Fasangarten",355.9,4521,4341,3872,4348,47996.1,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"18 Untergiesing - Harlaching",320.4,3518,4595,3037,4585,49107.5,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",289.8,5760,6473,5329,6331,82444,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"20 Hadern",250.8,2694,3297,2267,3314,46137.5,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"21 Pasing - Obermenzing",255.1,3946,4549,3707,4335,64838.2,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"22 Aubing - Lochhausen - Langwied",226.7,1837,2607,1912,2296,38169.5,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"23 Allach - Untermenzing",243,1509,2230,1440,1755,28539.2,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"24 Feldmoching - Hasenbergl",251.2,2991,4152,3139,3681,55578.7,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2008,"25 Laim",282.2,3196,4356,2526,4280,50879.3,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"Stadt München",300.4,96491,114740,76360,114740,1339368.5,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"01 Altstadt - Lehel",355.8,1964,1574,1341,1907,19072.8,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"02 Ludwigsvorstadt - Isarvorstadt",437,5594,4753,4152,5646,46103.2,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"03 Maxvorstadt",405.1,5256,4857,3578,5273,46813.4,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"04 Schwabing - West",333.4,5112,5770,3589,5785,60747.5,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"05 Au - Haidhausen",330.2,4246,5101,3266,5510,54878.7,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"06 Sendling",320.8,2775,3485,2132,3666,37586.7,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"07 Sendling - Westpark",272,3148,4220,2407,4183,51319.1,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"08 Schwanthalerhöhe",348.8,2015,2857,1567,2778,26427.7,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"09 Neuhausen - Nymphenburg",313.8,6399,7472,4772,8122,85296,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"10 Moosach",265.1,2932,3679,2547,3579,48050.6,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"11 Milbertshofen - Am Hart",347,5475,6534,4309,7117,67535.5,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"12 Schwabing - Freimann",340,5794,5540,4322,5774,63029.9,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"13 Bogenhausen",253.7,4606,5341,3893,5473,76111.5,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"14 Berg am Laim",292.2,2388,3637,2059,3417,39361.5,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
"Mobilitätsziffer","insgesamt",2007,"15 Trudering - Riem",275.9,3386,5313,2943,3632,55357.4,"außerstädtisch Zugezogene (insgesamt)","innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","außerstädtisch Weggezogene (insgesamt)","innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (insgesamt)","mittlere Hauptwohnsitzbevölkerung (insgesamt)"
